timestamp,meal_type,number_of_students,date,hour,day_of_week,is_weekend,week,meal_slot,crowd_ratio,hour_label,day_name,week_type,crowd_level,time_slot_label
2024-03-05 07:00:00,Breakfast,81.0,2024-03-05,7,1,0,10,0,0.1475409836065573,07:00–08:00,Tuesday,Weekday,Low,Breakfast 07:00–08:00
2024-03-05 07:10:00,Breakfast,123.0,2024-03-05,7,1,0,10,0,0.2240437158469945,07:00–08:00,Tuesday,Weekday,Low,Breakfast 07:00–08:00
2024-03-05 07:20:00,Breakfast,189.0,2024-03-05,7,1,0,10,0,0.3442622950819672,07:00–08:00,Tuesday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-05 07:30:00,Breakfast,203.0,2024-03-05,7,1,0,10,0,0.3697632058287796,07:00–08:00,Tuesday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-05 07:40:00,Breakfast,324.0,2024-03-05,7,1,0,10,0,0.5901639344262295,07:00–08:00,Tuesday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-05 07:50:00,Breakfast,358.0,2024-03-05,7,1,0,10,0,0.6520947176684881,07:00–08:00,Tuesday,Weekday,High,Breakfast 07:00–08:00
2024-03-05 08:00:00,Breakfast,401.0,2024-03-05,8,1,0,10,0,0.7304189435336976,08:00–09:00,Tuesday,Weekday,High,Breakfast 08:00–09:00
2024-03-05 08:10:00,Breakfast,200.0,2024-03-05,8,1,0,10,0,0.3642987249544626,08:00–09:00,Tuesday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-05 08:20:00,Breakfast,272.0,2024-03-05,8,1,0,10,0,0.4954462659380692,08:00–09:00,Tuesday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-05 08:30:00,Breakfast,236.0,2024-03-05,8,1,0,10,0,0.4298724954462659,08:00–09:00,Tuesday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-05 08:40:00,Breakfast,161.0,2024-03-05,8,1,0,10,0,0.2932604735883424,08:00–09:00,Tuesday,Weekday,Low,Breakfast 08:00–09:00
2024-03-05 08:50:00,Breakfast,79.0,2024-03-05,8,1,0,10,0,0.1438979963570127,08:00–09:00,Tuesday,Weekday,Low,Breakfast 08:00–09:00
2024-03-05 12:00:00,Lunch,140.0,2024-03-05,12,1,0,10,1,0.1237842617152962,12:00–13:00,Tuesday,Weekday,Low,Lunch 12:00–13:00
2024-03-05 12:10:00,Lunch,233.0,2024-03-05,12,1,0,10,1,0.2060123784261715,12:00–13:00,Tuesday,Weekday,Low,Lunch 12:00–13:00
2024-03-05 12:20:00,Lunch,419.0,2024-03-05,12,1,0,10,1,0.3704686118479222,12:00–13:00,Tuesday,Weekday,Medium,Lunch 12:00–13:00
2024-03-05 12:30:00,Lunch,588.0,2024-03-05,12,1,0,10,1,0.519893899204244,12:00–13:00,Tuesday,Weekday,Medium,Lunch 12:00–13:00
2024-03-05 12:40:00,Lunch,526.0,2024-03-05,12,1,0,10,1,0.4650751547303271,12:00–13:00,Tuesday,Weekday,Medium,Lunch 12:00–13:00
2024-03-05 12:50:00,Lunch,740.0,2024-03-05,12,1,0,10,1,0.654288240495137,12:00–13:00,Tuesday,Weekday,High,Lunch 12:00–13:00
2024-03-05 13:00:00,Lunch,1131.0,2024-03-05,13,1,0,10,1,1.0,13:00–14:00,Tuesday,Weekday,High,Lunch 13:00–14:00
2024-03-05 13:10:00,Lunch,955.0,2024-03-05,13,1,0,10,1,0.8443854995579133,13:00–14:00,Tuesday,Weekday,High,Lunch 13:00–14:00
2024-03-05 13:20:00,Lunch,430.0,2024-03-05,13,1,0,10,1,0.3801945181255526,13:00–14:00,Tuesday,Weekday,Medium,Lunch 13:00–14:00
2024-03-05 13:30:00,Lunch,586.0,2024-03-05,13,1,0,10,1,0.5181255526083113,13:00–14:00,Tuesday,Weekday,Medium,Lunch 13:00–14:00
2024-03-05 13:40:00,Lunch,430.0,2024-03-05,13,1,0,10,1,0.3801945181255526,13:00–14:00,Tuesday,Weekday,Medium,Lunch 13:00–14:00
2024-03-05 13:50:00,Lunch,143.0,2024-03-05,13,1,0,10,1,0.1264367816091954,13:00–14:00,Tuesday,Weekday,Low,Lunch 13:00–14:00
2024-03-05 16:00:00,Snacks,255.0,2024-03-05,16,1,0,10,2,0.504950495049505,16:00–17:00,Tuesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-05 16:10:00,Snacks,283.0,2024-03-05,16,1,0,10,2,0.5603960396039604,16:00–17:00,Tuesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-05 16:20:00,Snacks,342.0,2024-03-05,16,1,0,10,2,0.6772277227722773,16:00–17:00,Tuesday,Weekday,High,Snacks 16:00–17:00
2024-03-05 16:30:00,Snacks,277.0,2024-03-05,16,1,0,10,2,0.5485148514851486,16:00–17:00,Tuesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-05 16:40:00,Snacks,268.0,2024-03-05,16,1,0,10,2,0.5306930693069307,16:00–17:00,Tuesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-05 16:50:00,Snacks,205.0,2024-03-05,16,1,0,10,2,0.4059405940594059,16:00–17:00,Tuesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-05 19:00:00,Dinner,146.0,2024-03-05,19,1,0,10,3,0.1234150464919695,19:00–20:00,Tuesday,Weekday,Low,Dinner 19:00–20:00
2024-03-05 19:10:00,Dinner,151.0,2024-03-05,19,1,0,10,3,0.1276415891800507,19:00–20:00,Tuesday,Weekday,Low,Dinner 19:00–20:00
2024-03-05 19:20:00,Dinner,442.0,2024-03-05,19,1,0,10,3,0.3736263736263736,19:00–20:00,Tuesday,Weekday,Medium,Dinner 19:00–20:00
2024-03-05 19:30:00,Dinner,434.0,2024-03-05,19,1,0,10,3,0.3668639053254438,19:00–20:00,Tuesday,Weekday,Medium,Dinner 19:00–20:00
2024-03-05 19:40:00,Dinner,549.0,2024-03-05,19,1,0,10,3,0.4640743871513102,19:00–20:00,Tuesday,Weekday,Medium,Dinner 19:00–20:00
2024-03-05 19:50:00,Dinner,797.0,2024-03-05,19,1,0,10,3,0.6737109044801353,19:00–20:00,Tuesday,Weekday,High,Dinner 19:00–20:00
2024-03-05 20:00:00,Dinner,759.0,2024-03-05,20,1,0,10,3,0.6415891800507185,20:00–21:00,Tuesday,Weekday,High,Dinner 20:00–21:00
2024-03-05 20:10:00,Dinner,816.0,2024-03-05,20,1,0,10,3,0.6897717666948436,20:00–21:00,Tuesday,Weekday,High,Dinner 20:00–21:00
2024-03-05 20:20:00,Dinner,586.0,2024-03-05,20,1,0,10,3,0.4953508030431107,20:00–21:00,Tuesday,Weekday,Medium,Dinner 20:00–21:00
2024-03-05 20:30:00,Dinner,489.0,2024-03-05,20,1,0,10,3,0.4133558748943364,20:00–21:00,Tuesday,Weekday,Medium,Dinner 20:00–21:00
2024-03-05 20:40:00,Dinner,305.0,2024-03-05,20,1,0,10,3,0.2578191039729501,20:00–21:00,Tuesday,Weekday,Low,Dinner 20:00–21:00
2024-03-05 20:50:00,Dinner,243.0,2024-03-05,20,1,0,10,3,0.2054099746407438,20:00–21:00,Tuesday,Weekday,Low,Dinner 20:00–21:00
2024-03-06 07:00:00,Breakfast,60.0,2024-03-06,7,2,0,10,0,0.1092896174863388,07:00–08:00,Wednesday,Weekday,Low,Breakfast 07:00–08:00
2024-03-06 07:10:00,Breakfast,104.0,2024-03-06,7,2,0,10,0,0.1894353369763206,07:00–08:00,Wednesday,Weekday,Low,Breakfast 07:00–08:00
2024-03-06 07:20:00,Breakfast,195.0,2024-03-06,7,2,0,10,0,0.3551912568306011,07:00–08:00,Wednesday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-06 07:30:00,Breakfast,253.0,2024-03-06,7,2,0,10,0,0.4608378870673952,07:00–08:00,Wednesday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-06 07:40:00,Breakfast,329.0,2024-03-06,7,2,0,10,0,0.599271402550091,07:00–08:00,Wednesday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-06 07:50:00,Breakfast,370.0,2024-03-06,7,2,0,10,0,0.6739526411657559,07:00–08:00,Wednesday,Weekday,High,Breakfast 07:00–08:00
2024-03-06 08:00:00,Breakfast,353.0,2024-03-06,8,2,0,10,0,0.6429872495446266,08:00–09:00,Wednesday,Weekday,High,Breakfast 08:00–09:00
2024-03-06 08:10:00,Breakfast,334.0,2024-03-06,8,2,0,10,0,0.6083788706739527,08:00–09:00,Wednesday,Weekday,High,Breakfast 08:00–09:00
2024-03-06 08:20:00,Breakfast,328.0,2024-03-06,8,2,0,10,0,0.5974499089253188,08:00–09:00,Wednesday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-06 08:30:00,Breakfast,284.0,2024-03-06,8,2,0,10,0,0.517304189435337,08:00–09:00,Wednesday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-06 08:40:00,Breakfast,181.0,2024-03-06,8,2,0,10,0,0.3296903460837887,08:00–09:00,Wednesday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-06 08:50:00,Breakfast,111.0,2024-03-06,8,2,0,10,0,0.2021857923497267,08:00–09:00,Wednesday,Weekday,Low,Breakfast 08:00–09:00
2024-03-06 12:00:00,Lunch,96.0,2024-03-06,12,2,0,10,1,0.0848806366047745,12:00–13:00,Wednesday,Weekday,Low,Lunch 12:00–13:00
2024-03-06 12:10:00,Lunch,244.0,2024-03-06,12,2,0,10,1,0.2157382847038019,12:00–13:00,Wednesday,Weekday,Low,Lunch 12:00–13:00
2024-03-06 12:20:00,Lunch,345.0,2024-03-06,12,2,0,10,1,0.3050397877984085,12:00–13:00,Wednesday,Weekday,Medium,Lunch 12:00–13:00
2024-03-06 12:30:00,Lunch,561.0,2024-03-06,12,2,0,10,1,0.4960212201591512,12:00–13:00,Wednesday,Weekday,Medium,Lunch 12:00–13:00
2024-03-06 12:40:00,Lunch,783.0,2024-03-06,12,2,0,10,1,0.6923076923076923,12:00–13:00,Wednesday,Weekday,High,Lunch 12:00–13:00
2024-03-06 12:50:00,Lunch,697.0,2024-03-06,12,2,0,10,1,0.6162687886825818,12:00–13:00,Wednesday,Weekday,High,Lunch 12:00–13:00
2024-03-06 13:00:00,Lunch,922.0,2024-03-06,13,2,0,10,1,0.8152077807250221,13:00–14:00,Wednesday,Weekday,High,Lunch 13:00–14:00
2024-03-06 13:10:00,Lunch,882.0,2024-03-06,13,2,0,10,1,0.7798408488063661,13:00–14:00,Wednesday,Weekday,High,Lunch 13:00–14:00
2024-03-06 13:20:00,Lunch,833.0,2024-03-06,13,2,0,10,1,0.7365163572060124,13:00–14:00,Wednesday,Weekday,High,Lunch 13:00–14:00
2024-03-06 13:30:00,Lunch,500.0,2024-03-06,13,2,0,10,1,0.4420866489832007,13:00–14:00,Wednesday,Weekday,Medium,Lunch 13:00–14:00
2024-03-06 13:40:00,Lunch,366.0,2024-03-06,13,2,0,10,1,0.3236074270557029,13:00–14:00,Wednesday,Weekday,Medium,Lunch 13:00–14:00
2024-03-06 13:50:00,Lunch,230.0,2024-03-06,13,2,0,10,1,0.2033598585322723,13:00–14:00,Wednesday,Weekday,Low,Lunch 13:00–14:00
2024-03-06 16:00:00,Snacks,193.0,2024-03-06,16,2,0,10,2,0.3821782178217822,16:00–17:00,Wednesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-06 16:10:00,Snacks,255.0,2024-03-06,16,2,0,10,2,0.504950495049505,16:00–17:00,Wednesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-06 16:20:00,Snacks,299.0,2024-03-06,16,2,0,10,2,0.592079207920792,16:00–17:00,Wednesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-06 16:30:00,Snacks,342.0,2024-03-06,16,2,0,10,2,0.6772277227722773,16:00–17:00,Wednesday,Weekday,High,Snacks 16:00–17:00
2024-03-06 16:40:00,Snacks,426.0,2024-03-06,16,2,0,10,2,0.8435643564356435,16:00–17:00,Wednesday,Weekday,High,Snacks 16:00–17:00
2024-03-06 16:50:00,Snacks,275.0,2024-03-06,16,2,0,10,2,0.5445544554455446,16:00–17:00,Wednesday,Weekday,Medium,Snacks 16:00–17:00
2024-03-06 19:00:00,Dinner,125.0,2024-03-06,19,2,0,10,3,0.1056635672020287,19:00–20:00,Wednesday,Weekday,Low,Dinner 19:00–20:00
2024-03-06 19:10:00,Dinner,213.0,2024-03-06,19,2,0,10,3,0.1800507185122569,19:00–20:00,Wednesday,Weekday,Low,Dinner 19:00–20:00
2024-03-06 19:20:00,Dinner,331.0,2024-03-06,19,2,0,10,3,0.2797971259509721,19:00–20:00,Wednesday,Weekday,Low,Dinner 19:00–20:00
2024-03-06 19:30:00,Dinner,513.0,2024-03-06,19,2,0,10,3,0.4336432797971259,19:00–20:00,Wednesday,Weekday,Medium,Dinner 19:00–20:00
2024-03-06 19:40:00,Dinner,763.0,2024-03-06,19,2,0,10,3,0.6449704142011834,19:00–20:00,Wednesday,Weekday,High,Dinner 19:00–20:00
2024-03-06 19:50:00,Dinner,797.0,2024-03-06,19,2,0,10,3,0.6737109044801353,19:00–20:00,Wednesday,Weekday,High,Dinner 19:00–20:00
2024-03-06 20:00:00,Dinner,828.0,2024-03-06,20,2,0,10,3,0.6999154691462384,20:00–21:00,Wednesday,Weekday,High,Dinner 20:00–21:00
2024-03-06 20:10:00,Dinner,774.0,2024-03-06,20,2,0,10,3,0.6542688081149619,20:00–21:00,Wednesday,Weekday,High,Dinner 20:00–21:00
2024-03-06 20:20:00,Dinner,574.0,2024-03-06,20,2,0,10,3,0.4852071005917159,20:00–21:00,Wednesday,Weekday,Medium,Dinner 20:00–21:00
2024-03-06 20:30:00,Dinner,601.0,2024-03-06,20,2,0,10,3,0.5080304311073541,20:00–21:00,Wednesday,Weekday,Medium,Dinner 20:00–21:00
2024-03-06 20:40:00,Dinner,323.0,2024-03-06,20,2,0,10,3,0.2730346576500422,20:00–21:00,Wednesday,Weekday,Low,Dinner 20:00–21:00
2024-03-06 20:50:00,Dinner,414.5,2024-03-06,20,2,0,10,3,0.3503803888419273,20:00–21:00,Wednesday,Weekday,Medium,Dinner 20:00–21:00
2024-03-07 07:00:00,Breakfast,57.0,2024-03-07,7,3,0,10,0,0.1038251366120218,07:00–08:00,Thursday,Weekday,Low,Breakfast 07:00–08:00
2024-03-07 07:10:00,Breakfast,127.0,2024-03-07,7,3,0,10,0,0.2313296903460837,07:00–08:00,Thursday,Weekday,Low,Breakfast 07:00–08:00
2024-03-07 07:20:00,Breakfast,158.0,2024-03-07,7,3,0,10,0,0.2877959927140255,07:00–08:00,Thursday,Weekday,Low,Breakfast 07:00–08:00
2024-03-07 07:30:00,Breakfast,212.0,2024-03-07,7,3,0,10,0,0.3861566484517304,07:00–08:00,Thursday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-07 07:40:00,Breakfast,375.0,2024-03-07,7,3,0,10,0,0.6830601092896175,07:00–08:00,Thursday,Weekday,High,Breakfast 07:00–08:00
2024-03-07 07:50:00,Breakfast,343.0,2024-03-07,7,3,0,10,0,0.6247723132969034,07:00–08:00,Thursday,Weekday,High,Breakfast 07:00–08:00
2024-03-07 08:00:00,Breakfast,483.0,2024-03-07,8,3,0,10,0,0.8797814207650273,08:00–09:00,Thursday,Weekday,High,Breakfast 08:00–09:00
2024-03-07 08:10:00,Breakfast,414.0,2024-03-07,8,3,0,10,0,0.7540983606557377,08:00–09:00,Thursday,Weekday,High,Breakfast 08:00–09:00
2024-03-07 08:20:00,Breakfast,397.0,2024-03-07,8,3,0,10,0,0.7231329690346083,08:00–09:00,Thursday,Weekday,High,Breakfast 08:00–09:00
2024-03-07 08:30:00,Breakfast,202.0,2024-03-07,8,3,0,10,0,0.3679417122040073,08:00–09:00,Thursday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-07 08:40:00,Breakfast,200.0,2024-03-07,8,3,0,10,0,0.3642987249544626,08:00–09:00,Thursday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-07 08:50:00,Breakfast,84.0,2024-03-07,8,3,0,10,0,0.1530054644808743,08:00–09:00,Thursday,Weekday,Low,Breakfast 08:00–09:00
2024-03-07 12:00:00,Lunch,66.0,2024-03-07,12,3,0,10,1,0.0583554376657824,12:00–13:00,Thursday,Weekday,Low,Lunch 12:00–13:00
2024-03-07 12:10:00,Lunch,259.0,2024-03-07,12,3,0,10,1,0.2290008841732979,12:00–13:00,Thursday,Weekday,Low,Lunch 12:00–13:00
2024-03-07 12:20:00,Lunch,369.0,2024-03-07,12,3,0,10,1,0.3262599469496021,12:00–13:00,Thursday,Weekday,Medium,Lunch 12:00–13:00
2024-03-07 12:30:00,Lunch,629.0,2024-03-07,12,3,0,10,1,0.5561450044208665,12:00–13:00,Thursday,Weekday,Medium,Lunch 12:00–13:00
2024-03-07 12:40:00,Lunch,731.0,2024-03-07,12,3,0,10,1,0.6463306808134395,12:00–13:00,Thursday,Weekday,High,Lunch 12:00–13:00
2024-03-07 12:50:00,Lunch,854.0,2024-03-07,12,3,0,10,1,0.7550839964633068,12:00–13:00,Thursday,Weekday,High,Lunch 12:00–13:00
2024-03-07 13:00:00,Lunch,1109.0,2024-03-07,13,3,0,10,1,0.9805481874447391,13:00–14:00,Thursday,Weekday,High,Lunch 13:00–14:00
2024-03-07 13:10:00,Lunch,867.0,2024-03-07,13,3,0,10,1,0.76657824933687,13:00–14:00,Thursday,Weekday,High,Lunch 13:00–14:00
2024-03-07 13:20:00,Lunch,666.0,2024-03-07,13,3,0,10,1,0.5888594164456233,13:00–14:00,Thursday,Weekday,Medium,Lunch 13:00–14:00
2024-03-07 13:30:00,Lunch,538.0,2024-03-07,13,3,0,10,1,0.4756852343059239,13:00–14:00,Thursday,Weekday,Medium,Lunch 13:00–14:00
2024-03-07 13:40:00,Lunch,379.0,2024-03-07,13,3,0,10,1,0.3351016799292661,13:00–14:00,Thursday,Weekday,Medium,Lunch 13:00–14:00
2024-03-07 13:50:00,Lunch,114.0,2024-03-07,13,3,0,10,1,0.1007957559681697,13:00–14:00,Thursday,Weekday,Low,Lunch 13:00–14:00
2024-03-07 16:00:00,Snacks,230.0,2024-03-07,16,3,0,10,2,0.4554455445544554,16:00–17:00,Thursday,Weekday,Medium,Snacks 16:00–17:00
2024-03-07 16:10:00,Snacks,344.0,2024-03-07,16,3,0,10,2,0.6811881188118812,16:00–17:00,Thursday,Weekday,High,Snacks 16:00–17:00
2024-03-07 16:20:00,Snacks,328.0,2024-03-07,16,3,0,10,2,0.6495049504950495,16:00–17:00,Thursday,Weekday,High,Snacks 16:00–17:00
2024-03-07 16:30:00,Snacks,325.0,2024-03-07,16,3,0,10,2,0.6435643564356436,16:00–17:00,Thursday,Weekday,High,Snacks 16:00–17:00
2024-03-07 16:40:00,Snacks,352.0,2024-03-07,16,3,0,10,2,0.697029702970297,16:00–17:00,Thursday,Weekday,High,Snacks 16:00–17:00
2024-03-07 16:50:00,Snacks,362.0,2024-03-07,16,3,0,10,2,0.7168316831683168,16:00–17:00,Thursday,Weekday,High,Snacks 16:00–17:00
2024-03-07 19:00:00,Dinner,125.0,2024-03-07,19,3,0,10,3,0.1056635672020287,19:00–20:00,Thursday,Weekday,Low,Dinner 19:00–20:00
2024-03-07 19:10:00,Dinner,219.0,2024-03-07,19,3,0,10,3,0.1851225697379543,19:00–20:00,Thursday,Weekday,Low,Dinner 19:00–20:00
2024-03-07 19:20:00,Dinner,327.0,2024-03-07,19,3,0,10,3,0.2764158918005072,19:00–20:00,Thursday,Weekday,Low,Dinner 19:00–20:00
2024-03-07 19:30:00,Dinner,427.0,2024-03-07,19,3,0,10,3,0.3609467455621302,19:00–20:00,Thursday,Weekday,Medium,Dinner 19:00–20:00
2024-03-07 19:40:00,Dinner,683.0,2024-03-07,19,3,0,10,3,0.577345731191885,19:00–20:00,Thursday,Weekday,Medium,Dinner 19:00–20:00
2024-03-07 19:50:00,Dinner,809.0,2024-03-07,19,3,0,10,3,0.68385460693153,19:00–20:00,Thursday,Weekday,High,Dinner 19:00–20:00
2024-03-07 20:00:00,Dinner,593.0,2024-03-07,20,3,0,10,3,0.5012679628064244,20:00–21:00,Thursday,Weekday,Medium,Dinner 20:00–21:00
2024-03-07 20:10:00,Dinner,712.0,2024-03-07,20,3,0,10,3,0.6018596787827557,20:00–21:00,Thursday,Weekday,High,Dinner 20:00–21:00
2024-03-07 20:20:00,Dinner,804.0,2024-03-07,20,3,0,10,3,0.6796280642434489,20:00–21:00,Thursday,Weekday,High,Dinner 20:00–21:00
2024-03-07 20:30:00,Dinner,494.0,2024-03-07,20,3,0,10,3,0.4175824175824176,20:00–21:00,Thursday,Weekday,Medium,Dinner 20:00–21:00
2024-03-07 20:40:00,Dinner,208.0,2024-03-07,20,3,0,10,3,0.1758241758241758,20:00–21:00,Thursday,Weekday,Low,Dinner 20:00–21:00
2024-03-07 20:50:00,Dinner,270.0,2024-03-07,20,3,0,10,3,0.228233305156382,20:00–21:00,Thursday,Weekday,Low,Dinner 20:00–21:00
2024-03-08 07:00:00,Breakfast,42.0,2024-03-08,7,4,0,10,0,0.0765027322404371,07:00–08:00,Friday,Weekday,Low,Breakfast 07:00–08:00
2024-03-08 07:10:00,Breakfast,90.0,2024-03-08,7,4,0,10,0,0.1639344262295081,07:00–08:00,Friday,Weekday,Low,Breakfast 07:00–08:00
2024-03-08 07:20:00,Breakfast,195.0,2024-03-08,7,4,0,10,0,0.3551912568306011,07:00–08:00,Friday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-08 07:30:00,Breakfast,211.0,2024-03-08,7,4,0,10,0,0.3843351548269581,07:00–08:00,Friday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-08 07:40:00,Breakfast,215.0,2024-03-08,7,4,0,10,0,0.3916211293260473,07:00–08:00,Friday,Weekday,Medium,Breakfast 07:00–08:00
2024-03-08 07:50:00,Breakfast,391.0,2024-03-08,7,4,0,10,0,0.7122040072859745,07:00–08:00,Friday,Weekday,High,Breakfast 07:00–08:00
2024-03-08 08:00:00,Breakfast,451.0,2024-03-08,8,4,0,10,0,0.8214936247723132,08:00–09:00,Friday,Weekday,High,Breakfast 08:00–09:00
2024-03-08 08:10:00,Breakfast,349.0,2024-03-08,8,4,0,10,0,0.6357012750455373,08:00–09:00,Friday,Weekday,High,Breakfast 08:00–09:00
2024-03-08 08:20:00,Breakfast,313.0,2024-03-08,8,4,0,10,0,0.5701275045537341,08:00–09:00,Friday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-08 08:30:00,Breakfast,193.0,2024-03-08,8,4,0,10,0,0.3515482695810564,08:00–09:00,Friday,Weekday,Medium,Breakfast 08:00–09:00
2024-03-08 08:40:00,Breakfast,134.0,2024-03-08,8,4,0,10,0,0.24408014571949,08:00–09:00,Friday,Weekday,Low,Breakfast 08:00–09:00
2024-03-08 08:50:00,Breakfast,93.0,2024-03-08,8,4,0,10,0,0.1693989071038251,08:00–09:00,Friday,Weekday,Low,Breakfast 08:00–09:00
2024-03-08 12:00:00,Lunch,136.0,2024-03-08,12,4,0,10,1,0.1202475685234305,12:00–13:00,Friday,Weekday,Low,Lunch 12:00–13:00
2024-03-08 12:10:00,Lunch,228.0,2024-03-08,12,4,0,10,1,0.2015915119363395,12:00–13:00,Friday,Weekday,Low,Lunch 12:00–13:00
2024-03-08 12:20:00,Lunch,431.0,2024-03-08,12,4,0,10,1,0.381078691423519,12:00–13:00,Friday,Weekday,Medium,Lunch 12:00–13:00
2024-03-08 12:30:00,Lunch,689.0,2024-03-08,12,4,0,10,1,0.6091954022988506,12:00–13:00,Friday,Weekday,High,Lunch 12:00–13:00
2024-03-08 12:40:00,Lunch,820.0,2024-03-08,12,4,0,10,1,0.7250221043324492,12:00–13:00,Friday,Weekday,High,Lunch 12:00–13:00
2024-03-08 12:50:00,Lunch,640.0,2024-03-08,12,4,0,10,1,0.5658709106984969,12:00–13:00,Friday,Weekday,Medium,Lunch 12:00–13:00
2024-03-08 13:00:00,Lunch,860.0,2024-03-08,13,4,0,10,1,0.7603890362511052,13:00–14:00,Friday,Weekday,High,Lunch 13:00–14:00
2024-03-08 13:10:00,Lunch,967.0,2024-03-08,13,4,0,10,1,0.8549955791335102,13:00–14:00,Friday,Weekday,High,Lunch 13:00–14:00
2024-03-08 13:20:00,Lunch,707.0,2024-03-08,13,4,0,10,1,0.6251105216622458,13:00–14:00,Friday,Weekday,High,Lunch 13:00–14:00
2024-03-08 13:30:00,Lunch,405.0,2024-03-08,13,4,0,10,1,0.3580901856763925,13:00–14:00,Friday,Weekday,Medium,Lunch 13:00–14:00
2024-03-08 13:40:00,Lunch,336.0,2024-03-08,13,4,0,10,1,0.2970822281167108,13:00–14:00,Friday,Weekday,Low,Lunch 13:00–14:00
2024-03-08 13:50:00,Lunch,136.0,2024-03-08,13,4,0,10,1,0.1202475685234305,13:00–14:00,Friday,Weekday,Low,Lunch 13:00–14:00
2024-03-08 16:00:00,Snacks,202.0,2024-03-08,16,4,0,10,2,0.4,16:00–17:00,Friday,Weekday,Medium,Snacks 16:00–17:00
2024-03-08 16:10:00,Snacks,248.0,2024-03-08,16,4,0,10,2,0.4910891089108911,16:00–17:00,Friday,Weekday,Medium,Snacks 16:00–17:00
2024-03-08 16:20:00,Snacks,311.0,2024-03-08,16,4,0,10,2,0.6158415841584158,16:00–17:00,Friday,Weekday,High,Snacks 16:00–17:00
2024-03-08 16:30:00,Snacks,417.0,2024-03-08,16,4,0,10,2,0.8257425742574257,16:00–17:00,Friday,Weekday,High,Snacks 16:00–17:00
2024-03-08 16:40:00,Snacks,258.0,2024-03-08,16,4,0,10,2,0.5108910891089109,16:00–17:00,Friday,Weekday,Medium,Snacks 16:00–17:00
2024-03-08 16:50:00,Snacks,246.0,2024-03-08,16,4,0,10,2,0.4871287128712871,16:00–17:00,Friday,Weekday,Medium,Snacks 16:00–17:00
2024-03-08 19:00:00,Dinner,89.0,2024-03-08,19,4,0,10,3,0.0752324598478444,19:00–20:00,Friday,Weekday,Low,Dinner 19:00–20:00
2024-03-08 19:10:00,Dinner,251.0,2024-03-08,19,4,0,10,3,0.2121724429416737,19:00–20:00,Friday,Weekday,Low,Dinner 19:00–20:00
2024-03-08 19:20:00,Dinner,414.0,2024-03-08,19,4,0,10,3,0.3499577345731192,19:00–20:00,Friday,Weekday,Medium,Dinner 19:00–20:00
2024-03-08 19:30:00,Dinner,545.0,2024-03-08,19,4,0,10,3,0.4606931530008453,19:00–20:00,Friday,Weekday,Medium,Dinner 19:00–20:00
2024-03-08 19:40:00,Dinner,713.0,2024-03-08,19,4,0,10,3,0.6027049873203719,19:00–20:00,Friday,Weekday,High,Dinner 19:00–20:00
2024-03-08 19:50:00,Dinner,653.0,2024-03-08,19,4,0,10,3,0.5519864750633982,19:00–20:00,Friday,Weekday,Medium,Dinner 19:00–20:00
2024-03-08 20:00:00,Dinner,876.0,2024-03-08,20,4,0,10,3,0.7404902789518174,20:00–21:00,Friday,Weekday,High,Dinner 20:00–21:00
2024-03-08 20:10:00,Dinner,663.0,2024-03-08,20,4,0,10,3,0.5604395604395604,20:00–21:00,Friday,Weekday,Medium,Dinner 20:00–21:00
2024-03-08 20:20:00,Dinner,685.0,2024-03-08,20,4,0,10,3,0.5790363482671175,20:00–21:00,Friday,Weekday,Medium,Dinner 20:00–21:00
2024-03-08 20:30:00,Dinner,487.0,2024-03-08,20,4,0,10,3,0.4116652578191039,20:00–21:00,Friday,Weekday,Medium,Dinner 20:00–21:00
2024-03-08 20:40:00,Dinner,315.0,2024-03-08,20,4,0,10,3,0.2662721893491124,20:00–21:00,Friday,Weekday,Low,Dinner 20:00–21:00
2024-03-08 20:50:00,Dinner,212.0,2024-03-08,20,4,0,10,3,0.1792054099746407,20:00–21:00,Friday,Weekday,Low,Dinner 20:00–21:00
