timestamp,location,number_of_users,bandwidth_usage,date,hour,day_of_week,is_weekend,week,bandwidth_per_user,hour_label,day_name,week_type,load_level
2024-03-10 06:27:00,Admin Zone,6.0,8.93,2024-03-10,6,6,1,10,1.4883333333333333,06:00–07:00,Sunday,Weekend,Low
2024-03-10 07:23:00,Admin Zone,15.0,21.72,2024-03-10,7,6,1,10,1.448,07:00–08:00,Sunday,Weekend,Low
2024-03-10 08:13:00,Admin Zone,25.0,36.12,2024-03-10,8,6,1,10,1.4448,08:00–09:00,Sunday,Weekend,Low
2024-03-10 09:47:00,Admin Zone,27.0,37.11,2024-03-10,9,6,1,10,1.3744444444444444,09:00–10:00,Sunday,Weekend,Low
2024-03-10 10:59:00,Admin Zone,64.0,80.24,2024-03-10,10,6,1,10,1.25375,10:00–11:00,Sunday,Weekend,Medium
2024-03-10 11:10:00,Admin Zone,83.0,111.5,2024-03-10,11,6,1,10,1.3433734939759037,11:00–12:00,Sunday,Weekend,Medium
2024-03-10 12:03:00,Admin Zone,81.0,133.74,2024-03-10,12,6,1,10,1.6511111111111112,12:00–13:00,Sunday,Weekend,Medium
2024-03-10 13:46:00,Admin Zone,80.0,107.77,2024-03-10,13,6,1,10,1.347125,13:00–14:00,Sunday,Weekend,Medium
2024-03-10 14:37:00,Admin Zone,65.0,96.03,2024-03-10,14,6,1,10,1.4773846153846153,14:00–15:00,Sunday,Weekend,Medium
2024-03-10 15:55:00,Admin Zone,53.0,84.01,2024-03-10,15,6,1,10,1.5850943396226416,15:00–16:00,Sunday,Weekend,Medium
2024-03-10 16:21:00,Admin Zone,31.0,37.24,2024-03-10,16,6,1,10,1.2012903225806453,16:00–17:00,Sunday,Weekend,Low
2024-03-10 17:56:00,Admin Zone,75.0,90.5,2024-03-10,17,6,1,10,1.2066666666666668,17:00–18:00,Sunday,Weekend,Medium
2024-03-10 18:44:00,Admin Zone,81.0,113.21,2024-03-10,18,6,1,10,1.3976543209876542,18:00–19:00,Sunday,Weekend,Medium
2024-03-10 19:03:00,Admin Zone,41.0,38.59,2024-03-10,19,6,1,10,0.941219512195122,19:00–20:00,Sunday,Weekend,Low
2024-03-10 20:57:00,Admin Zone,34.0,54.87,2024-03-10,20,6,1,10,1.6138235294117649,20:00–21:00,Sunday,Weekend,Low
2024-03-10 21:40:00,Admin Zone,27.0,55.66,2024-03-10,21,6,1,10,2.061481481481481,21:00–22:00,Sunday,Weekend,Low
2024-03-10 22:19:00,Admin Zone,53.0,72.28,2024-03-10,22,6,1,10,1.3637735849056605,22:00–23:00,Sunday,Weekend,Medium
2024-03-10 23:43:00,Admin Zone,53.0,72.28,2024-03-10,23,6,1,10,1.3637735849056605,23:00–24:00,Sunday,Weekend,Medium
2024-03-11 00:53:00,Admin Zone,2.0,1.54,2024-03-11,0,0,0,11,0.77,00:00–01:00,Monday,Weekday,Low
2024-03-11 01:06:00,Admin Zone,1.0,1.83,2024-03-11,1,0,0,11,1.83,01:00–02:00,Monday,Weekday,Low
2024-03-11 02:27:00,Admin Zone,1.0,2.2,2024-03-11,2,0,0,11,2.2,02:00–03:00,Monday,Weekday,Low
2024-03-11 03:49:00,Admin Zone,0.0,0.0,2024-03-11,3,0,0,11,0.0,03:00–04:00,Monday,Weekday,Low
2024-03-11 04:02:00,Admin Zone,3.0,4.68,2024-03-11,4,0,0,11,1.5599999999999998,04:00–05:00,Monday,Weekday,Low
2024-03-11 05:50:00,Admin Zone,5.0,6.5,2024-03-11,5,0,0,11,1.3,05:00–06:00,Monday,Weekday,Low
2024-03-11 06:25:00,Admin Zone,15.0,15.87,2024-03-11,6,0,0,11,1.058,06:00–07:00,Monday,Weekday,Low
2024-03-11 07:27:00,Admin Zone,30.0,46.77,2024-03-11,7,0,0,11,1.5590000000000002,07:00–08:00,Monday,Weekday,Low
2024-03-11 08:06:00,Admin Zone,83.0,82.35,2024-03-11,8,0,0,11,0.9921686746987952,08:00–09:00,Monday,Weekday,Medium
2024-03-11 09:06:00,Admin Zone,154.0,253.57,2024-03-11,9,0,0,11,1.6465584415584416,09:00–10:00,Monday,Weekday,High
2024-03-11 10:06:00,Admin Zone,98.0,180.79,2024-03-11,10,0,0,11,1.8447959183673468,10:00–11:00,Monday,Weekday,Medium
2024-03-11 11:12:00,Admin Zone,151.0,265.52,2024-03-11,11,0,0,11,1.75841059602649,11:00–12:00,Monday,Weekday,High
2024-03-11 12:15:00,Admin Zone,135.0,263.15,2024-03-11,12,0,0,11,1.949259259259259,12:00–13:00,Monday,Weekday,Medium
2024-03-11 13:05:00,Admin Zone,123.0,186.33,2024-03-11,13,0,0,11,1.5148780487804878,13:00–14:00,Monday,Weekday,Medium
2024-03-11 14:33:00,Admin Zone,140.0,190.99,2024-03-11,14,0,0,11,1.3642142857142858,14:00–15:00,Monday,Weekday,Medium
2024-03-11 15:25:00,Admin Zone,67.0,106.47,2024-03-11,15,0,0,11,1.5891044776119403,15:00–16:00,Monday,Weekday,Medium
2024-03-11 16:01:00,Admin Zone,110.0,144.44,2024-03-11,16,0,0,11,1.313090909090909,16:00–17:00,Monday,Weekday,Medium
2024-03-11 17:55:00,Admin Zone,38.0,63.42,2024-03-11,17,0,0,11,1.6689473684210527,17:00–18:00,Monday,Weekday,Low
2024-03-11 18:45:00,Admin Zone,80.0,135.32,2024-03-11,18,0,0,11,1.6915,18:00–19:00,Monday,Weekday,Medium
2024-03-11 19:13:00,Admin Zone,143.0,232.84,2024-03-11,19,0,0,11,1.6282517482517482,19:00–20:00,Monday,Weekday,Medium
2024-03-11 20:42:00,Admin Zone,92.0,157.12,2024-03-11,20,0,0,11,1.7078260869565218,20:00–21:00,Monday,Weekday,Medium
2024-03-11 21:25:00,Admin Zone,67.0,112.83,2024-03-11,21,0,0,11,1.6840298507462683,21:00–22:00,Monday,Weekday,Medium
2024-03-11 22:59:00,Admin Zone,41.0,54.73,2024-03-11,22,0,0,11,1.3348780487804877,22:00–23:00,Monday,Weekday,Low
2024-03-11 23:27:00,Admin Zone,13.0,22.79,2024-03-11,23,0,0,11,1.753076923076923,23:00–24:00,Monday,Weekday,Low
2024-03-12 00:04:00,Admin Zone,4.0,5.8,2024-03-12,0,1,0,11,1.45,00:00–01:00,Tuesday,Weekday,Low
2024-03-12 01:54:00,Admin Zone,0.0,0.0,2024-03-12,1,1,0,11,0.0,01:00–02:00,Tuesday,Weekday,Low
2024-03-12 02:25:00,Admin Zone,1.0,1.43,2024-03-12,2,1,0,11,1.43,02:00–03:00,Tuesday,Weekday,Low
2024-03-12 03:40:00,Admin Zone,1.0,1.42,2024-03-12,3,1,0,11,1.42,03:00–04:00,Tuesday,Weekday,Low
2024-03-12 04:07:00,Admin Zone,3.0,5.32,2024-03-12,4,1,0,11,1.7733333333333334,04:00–05:00,Tuesday,Weekday,Low
2024-03-12 05:29:00,Admin Zone,6.0,10.95,2024-03-12,5,1,0,11,1.825,05:00–06:00,Tuesday,Weekday,Low
2024-03-12 06:47:00,Admin Zone,23.0,41.31,2024-03-12,6,1,0,11,1.7960869565217392,06:00–07:00,Tuesday,Weekday,Low
2024-03-12 07:49:00,Admin Zone,81.0,98.67,2024-03-12,7,1,0,11,1.2181481481481482,07:00–08:00,Tuesday,Weekday,Medium
2024-03-12 08:48:00,Admin Zone,85.0,151.61,2024-03-12,8,1,0,11,1.7836470588235296,08:00–09:00,Tuesday,Weekday,Medium
2024-03-12 09:17:00,Admin Zone,125.0,204.56,2024-03-12,9,1,0,11,1.63648,09:00–10:00,Tuesday,Weekday,Medium
2024-03-12 10:45:00,Admin Zone,162.0,231.23,2024-03-12,10,1,0,11,1.4273456790123455,10:00–11:00,Tuesday,Weekday,High
2024-03-12 11:16:00,Admin Zone,79.0,122.0,2024-03-12,11,1,0,11,1.5443037974683544,11:00–12:00,Tuesday,Weekday,Medium
2024-03-12 12:37:00,Admin Zone,114.0,129.95,2024-03-12,12,1,0,11,1.1399122807017543,12:00–13:00,Tuesday,Weekday,Medium
2024-03-12 13:31:00,Admin Zone,115.0,132.63,2024-03-12,13,1,0,11,1.153304347826087,13:00–14:00,Tuesday,Weekday,Medium
2024-03-12 14:33:00,Admin Zone,144.0,302.03,2024-03-12,14,1,0,11,2.0974305555555555,14:00–15:00,Tuesday,Weekday,Medium
2024-03-12 15:12:00,Admin Zone,134.0,189.87,2024-03-12,15,1,0,11,1.4169402985074626,15:00–16:00,Tuesday,Weekday,Medium
2024-03-12 16:52:00,Admin Zone,67.0,100.99,2024-03-12,16,1,0,11,1.5073134328358209,16:00–17:00,Tuesday,Weekday,Medium
2024-03-12 17:18:00,Admin Zone,79.0,79.05,2024-03-12,17,1,0,11,1.000632911392405,17:00–18:00,Tuesday,Weekday,Medium
2024-03-12 18:09:00,Admin Zone,84.0,79.57,2024-03-12,18,1,0,11,0.9472619047619046,18:00–19:00,Tuesday,Weekday,Medium
2024-03-12 19:30:00,Admin Zone,153.0,201.63,2024-03-12,19,1,0,11,1.317843137254902,19:00–20:00,Tuesday,Weekday,High
2024-03-12 20:11:00,Admin Zone,101.0,115.73,2024-03-12,20,1,0,11,1.145841584158416,20:00–21:00,Tuesday,Weekday,Medium
2024-03-12 21:47:00,Admin Zone,58.0,108.56,2024-03-12,21,1,0,11,1.8717241379310343,21:00–22:00,Tuesday,Weekday,Medium
2024-03-12 22:18:00,Admin Zone,40.0,72.36,2024-03-12,22,1,0,11,1.809,22:00–23:00,Tuesday,Weekday,Low
2024-03-12 23:28:00,Admin Zone,11.0,18.86,2024-03-12,23,1,0,11,1.7145454545454546,23:00–24:00,Tuesday,Weekday,Low
2024-03-13 00:58:00,Admin Zone,3.0,3.44,2024-03-13,0,2,0,11,1.1466666666666667,00:00–01:00,Wednesday,Weekday,Low
2024-03-13 01:42:00,Admin Zone,1.0,1.21,2024-03-13,1,2,0,11,1.21,01:00–02:00,Wednesday,Weekday,Low
2024-03-13 02:32:00,Admin Zone,0.0,0.0,2024-03-13,2,2,0,11,0.0,02:00–03:00,Wednesday,Weekday,Low
2024-03-13 03:10:00,Admin Zone,0.0,0.0,2024-03-13,3,2,0,11,0.0,03:00–04:00,Wednesday,Weekday,Low
2024-03-13 04:10:00,Admin Zone,2.0,3.09,2024-03-13,4,2,0,11,1.545,04:00–05:00,Wednesday,Weekday,Low
2024-03-13 05:51:00,Admin Zone,5.0,6.9,2024-03-13,5,2,0,11,1.38,05:00–06:00,Wednesday,Weekday,Low
2024-03-13 06:59:00,Admin Zone,13.0,19.47,2024-03-13,6,2,0,11,1.4976923076923077,06:00–07:00,Wednesday,Weekday,Low
2024-03-13 07:15:00,Admin Zone,47.0,77.5,2024-03-13,7,2,0,11,1.648936170212766,07:00–08:00,Wednesday,Weekday,Low
2024-03-13 08:36:00,Admin Zone,86.0,123.98,2024-03-13,8,2,0,11,1.441627906976744,08:00–09:00,Wednesday,Weekday,Medium
2024-03-13 09:37:00,Admin Zone,104.0,136.21,2024-03-13,9,2,0,11,1.3097115384615383,09:00–10:00,Wednesday,Weekday,Medium
2024-03-13 10:05:00,Admin Zone,180.0,199.34,2024-03-13,10,2,0,11,1.1074444444444445,10:00–11:00,Wednesday,Weekday,High
2024-03-13 11:32:00,Admin Zone,133.0,235.26,2024-03-13,11,2,0,11,1.7688721804511278,11:00–12:00,Wednesday,Weekday,Medium
2024-03-13 12:32:00,Admin Zone,90.0,61.21,2024-03-13,12,2,0,11,0.6801111111111111,12:00–13:00,Wednesday,Weekday,Medium
2024-03-13 13:34:00,Admin Zone,112.0,153.43,2024-03-13,13,2,0,11,1.3699107142857143,13:00–14:00,Wednesday,Weekday,Medium
2024-03-13 14:34:00,Admin Zone,179.0,265.69,2024-03-13,14,2,0,11,1.4843016759776535,14:00–15:00,Wednesday,Weekday,High
2024-03-13 15:56:00,Admin Zone,116.0,174.97,2024-03-13,15,2,0,11,1.5083620689655173,15:00–16:00,Wednesday,Weekday,Medium
2024-03-13 16:59:00,Admin Zone,86.0,138.95,2024-03-13,16,2,0,11,1.6156976744186045,16:00–17:00,Wednesday,Weekday,Medium
2024-03-13 17:28:00,Admin Zone,86.0,146.72,2024-03-13,17,2,0,11,1.7060465116279069,17:00–18:00,Wednesday,Weekday,Medium
2024-03-13 18:51:00,Admin Zone,72.0,88.49,2024-03-13,18,2,0,11,1.2290277777777776,18:00–19:00,Wednesday,Weekday,Medium
2024-03-13 19:30:00,Admin Zone,160.0,354.13,2024-03-13,19,2,0,11,2.2133125,19:00–20:00,Wednesday,Weekday,High
2024-03-13 20:53:00,Admin Zone,128.0,163.59,2024-03-13,20,2,0,11,1.278046875,20:00–21:00,Wednesday,Weekday,Medium
2024-03-13 21:05:00,Admin Zone,68.0,93.29,2024-03-13,21,2,0,11,1.3719117647058825,21:00–22:00,Wednesday,Weekday,Medium
2024-03-13 22:41:00,Admin Zone,38.0,48.31,2024-03-13,22,2,0,11,1.2713157894736842,22:00–23:00,Wednesday,Weekday,Low
2024-03-13 23:57:00,Admin Zone,13.0,24.59,2024-03-13,23,2,0,11,1.8915384615384616,23:00–24:00,Wednesday,Weekday,Low
2024-03-14 00:50:00,Admin Zone,3.0,3.44,2024-03-14,0,3,0,11,1.1466666666666667,00:00–01:00,Thursday,Weekday,Low
2024-03-14 01:57:00,Admin Zone,0.0,0.0,2024-03-14,1,3,0,11,0.0,01:00–02:00,Thursday,Weekday,Low
2024-03-14 02:25:00,Admin Zone,0.0,0.0,2024-03-14,2,3,0,11,0.0,02:00–03:00,Thursday,Weekday,Low
2024-03-14 03:42:00,Admin Zone,0.0,0.0,2024-03-14,3,3,0,11,0.0,03:00–04:00,Thursday,Weekday,Low
2024-03-14 04:22:00,Admin Zone,3.0,4.66,2024-03-14,4,3,0,11,1.5533333333333337,04:00–05:00,Thursday,Weekday,Low
2024-03-14 05:50:00,Admin Zone,5.0,7.56,2024-03-14,5,3,0,11,1.512,05:00–06:00,Thursday,Weekday,Low
2024-03-14 06:22:00,Admin Zone,21.0,37.46,2024-03-14,6,3,0,11,1.783809523809524,06:00–07:00,Thursday,Weekday,Low
2024-03-14 07:41:00,Admin Zone,48.0,77.46,2024-03-14,7,3,0,11,1.6137499999999998,07:00–08:00,Thursday,Weekday,Low
2024-03-14 08:57:00,Admin Zone,68.0,124.51,2024-03-14,8,3,0,11,1.831029411764706,08:00–09:00,Thursday,Weekday,Medium
2024-03-14 09:21:00,Admin Zone,100.0,184.65,2024-03-14,9,3,0,11,1.8465,09:00–10:00,Thursday,Weekday,Medium
2024-03-14 10:59:00,Admin Zone,173.0,275.93,2024-03-14,10,3,0,11,1.594971098265896,10:00–11:00,Thursday,Weekday,High
2024-03-14 11:42:00,Admin Zone,86.0,98.49,2024-03-14,11,3,0,11,1.1452325581395348,11:00–12:00,Thursday,Weekday,Medium
2024-03-14 12:40:00,Admin Zone,134.0,297.32,2024-03-14,12,3,0,11,2.218805970149253,12:00–13:00,Thursday,Weekday,Medium
2024-03-14 13:44:00,Admin Zone,98.0,113.01,2024-03-14,13,3,0,11,1.1531632653061226,13:00–14:00,Thursday,Weekday,Medium
2024-03-14 14:24:00,Admin Zone,143.0,257.52,2024-03-14,14,3,0,11,1.8008391608391607,14:00–15:00,Thursday,Weekday,Medium
2024-03-14 15:39:00,Admin Zone,101.0,88.93,2024-03-14,15,3,0,11,0.8804950495049506,15:00–16:00,Thursday,Weekday,Medium
2024-03-14 16:19:00,Admin Zone,75.0,118.28,2024-03-14,16,3,0,11,1.5770666666666666,16:00–17:00,Thursday,Weekday,Medium
2024-03-14 17:35:00,Admin Zone,53.0,72.28,2024-03-14,17,3,0,11,1.3637735849056605,17:00–18:00,Thursday,Weekday,Medium
2024-03-14 18:59:00,Admin Zone,268.5321469457874,189.48,2024-03-14,18,3,0,11,0.7056138423466042,18:00–19:00,Thursday,Weekday,High
2024-03-14 19:40:00,Admin Zone,105.0,145.32,2024-03-14,19,3,0,11,1.384,19:00–20:00,Thursday,Weekday,Medium
2024-03-14 20:00:00,Admin Zone,130.0,246.42,2024-03-14,20,3,0,11,1.8955384615384612,20:00–21:00,Thursday,Weekday,Medium
2024-03-14 21:17:00,Admin Zone,69.0,95.84,2024-03-14,21,3,0,11,1.3889855072463768,21:00–22:00,Thursday,Weekday,Medium
2024-03-14 22:14:00,Admin Zone,33.0,52.78,2024-03-14,22,3,0,11,1.5993939393939394,22:00–23:00,Thursday,Weekday,Low
2024-03-14 23:16:00,Admin Zone,12.0,11.58,2024-03-14,23,3,0,11,0.965,23:00–24:00,Thursday,Weekday,Low
2024-03-15 00:28:00,Admin Zone,3.0,3.93,2024-03-15,0,4,0,11,1.31,00:00–01:00,Friday,Weekday,Low
2024-03-15 01:39:00,Admin Zone,0.0,0.0,2024-03-15,1,4,0,11,0.0,01:00–02:00,Friday,Weekday,Low
2024-03-15 02:13:00,Admin Zone,0.0,0.0,2024-03-15,2,4,0,11,0.0,02:00–03:00,Friday,Weekday,Low
2024-03-15 03:46:00,Admin Zone,1.0,1.0,2024-03-15,3,4,0,11,1.0,03:00–04:00,Friday,Weekday,Low
2024-03-15 04:40:00,Admin Zone,3.0,4.23,2024-03-15,4,4,0,11,1.41,04:00–05:00,Friday,Weekday,Low
2024-03-15 05:45:00,Admin Zone,6.0,7.16,2024-03-15,5,4,0,11,1.1933333333333334,05:00–06:00,Friday,Weekday,Low
2024-03-15 06:46:00,Admin Zone,24.0,52.75,2024-03-15,6,4,0,11,2.1979166666666665,06:00–07:00,Friday,Weekday,Low
2024-03-15 07:15:00,Admin Zone,32.0,46.03,2024-03-15,7,4,0,11,1.4384375,07:00–08:00,Friday,Weekday,Low
2024-03-15 08:32:00,Admin Zone,73.0,145.64,2024-03-15,8,4,0,11,1.9950684931506848,08:00–09:00,Friday,Weekday,Medium
2024-03-15 09:44:00,Admin Zone,98.0,207.41,2024-03-15,9,4,0,11,2.1164285714285715,09:00–10:00,Friday,Weekday,Medium
2024-03-15 10:17:00,Admin Zone,139.0,221.24,2024-03-15,10,4,0,11,1.591654676258993,10:00–11:00,Friday,Weekday,Medium
2024-03-15 11:07:00,Admin Zone,130.0,118.26,2024-03-15,11,4,0,11,0.9096923076923076,11:00–12:00,Friday,Weekday,Medium
2024-03-15 12:02:00,Admin Zone,88.0,166.71,2024-03-15,12,4,0,11,1.8944318181818185,12:00–13:00,Friday,Weekday,Medium
2024-03-15 13:01:00,Admin Zone,101.0,177.27,2024-03-15,13,4,0,11,1.7551485148514852,13:00–14:00,Friday,Weekday,Medium
2024-03-15 14:04:00,Admin Zone,157.0,291.89,2024-03-15,14,4,0,11,1.859171974522293,14:00–15:00,Friday,Weekday,High
2024-03-15 15:58:00,Admin Zone,100.0,147.38,2024-03-15,15,4,0,11,1.4738,15:00–16:00,Friday,Weekday,Medium
2024-03-15 16:08:00,Admin Zone,100.0,182.67,2024-03-15,16,4,0,11,1.8267,16:00–17:00,Friday,Weekday,Medium
2024-03-15 17:48:00,Admin Zone,78.0,117.46,2024-03-15,17,4,0,11,1.5058974358974355,17:00–18:00,Friday,Weekday,Medium
2024-03-15 18:58:00,Admin Zone,63.0,105.56,2024-03-15,18,4,0,11,1.6755555555555557,18:00–19:00,Friday,Weekday,Medium
2024-03-15 19:53:00,Admin Zone,147.0,226.59,2024-03-15,19,4,0,11,1.5414285714285714,19:00–20:00,Friday,Weekday,Medium
2024-03-15 20:28:00,Admin Zone,77.0,93.36,2024-03-15,20,4,0,11,1.2124675324675325,20:00–21:00,Friday,Weekday,Medium
2024-03-15 21:50:00,Admin Zone,104.0,173.14,2024-03-15,21,4,0,11,1.6648076923076922,21:00–22:00,Friday,Weekday,Medium
2024-03-15 22:58:00,Admin Zone,38.0,55.85,2024-03-15,22,4,0,11,1.4697368421052632,22:00–23:00,Friday,Weekday,Low
2024-03-15 23:27:00,Admin Zone,11.0,15.73,2024-03-15,23,4,0,11,1.43,23:00–24:00,Friday,Weekday,Low
2024-03-16 00:58:00,Admin Zone,2.0,3.11,2024-03-16,0,5,1,11,1.555,00:00–01:00,Saturday,Weekend,Low
2024-03-16 01:39:00,Admin Zone,1.0,1.7,2024-03-16,1,5,1,11,1.7,01:00–02:00,Saturday,Weekend,Low
2024-03-16 02:24:00,Admin Zone,0.0,0.0,2024-03-16,2,5,1,11,0.0,02:00–03:00,Saturday,Weekend,Low
2024-03-16 03:05:00,Admin Zone,0.0,0.0,2024-03-16,3,5,1,11,0.0,03:00–04:00,Saturday,Weekend,Low
2024-03-16 04:51:00,Admin Zone,1.0,1.33,2024-03-16,4,5,1,11,1.33,04:00–05:00,Saturday,Weekend,Low
2024-03-16 05:08:00,Admin Zone,3.0,4.6,2024-03-16,5,5,1,11,1.5333333333333332,05:00–06:00,Saturday,Weekend,Low
2024-03-16 06:54:00,Admin Zone,6.0,7.36,2024-03-16,6,5,1,11,1.2266666666666668,06:00–07:00,Saturday,Weekend,Low
2024-03-16 07:44:00,Admin Zone,16.0,32.77,2024-03-16,7,5,1,11,2.048125,07:00–08:00,Saturday,Weekend,Low
2024-03-16 08:22:00,Admin Zone,29.0,36.14,2024-03-16,8,5,1,11,1.246206896551724,08:00–09:00,Saturday,Weekend,Low
2024-03-16 09:43:00,Admin Zone,45.0,38.12,2024-03-16,9,5,1,11,0.847111111111111,09:00–10:00,Saturday,Weekend,Low
2024-03-16 10:34:00,Admin Zone,56.0,52.7,2024-03-16,10,5,1,11,0.9410714285714288,10:00–11:00,Saturday,Weekend,Medium
2024-03-16 11:13:00,Admin Zone,78.0,153.89,2024-03-16,11,5,1,11,1.9729487179487175,11:00–12:00,Saturday,Weekend,Medium
2024-03-16 12:41:00,Admin Zone,98.0,132.92,2024-03-16,12,5,1,11,1.3563265306122447,12:00–13:00,Saturday,Weekend,Medium
2024-03-16 13:20:00,Admin Zone,118.0,152.63,2024-03-16,13,5,1,11,1.2934745762711863,13:00–14:00,Saturday,Weekend,Medium
2024-03-16 14:00:00,Admin Zone,60.0,113.92,2024-03-16,14,5,1,11,1.8986666666666667,14:00–15:00,Saturday,Weekend,Medium
2024-03-16 15:36:00,Admin Zone,46.0,72.96,2024-03-16,15,5,1,11,1.586086956521739,15:00–16:00,Saturday,Weekend,Low
2024-03-16 16:37:00,Admin Zone,51.0,41.81,2024-03-16,16,5,1,11,0.8198039215686275,16:00–17:00,Saturday,Weekend,Medium
2024-03-16 17:24:00,Admin Zone,46.0,68.83,2024-03-16,17,5,1,11,1.496304347826087,17:00–18:00,Saturday,Weekend,Low
2024-03-16 18:57:00,Admin Zone,63.0,60.83,2024-03-16,18,5,1,11,0.9655555555555556,18:00–19:00,Saturday,Weekend,Medium
2024-03-16 19:27:00,Admin Zone,31.0,37.34,2024-03-16,19,5,1,11,1.204516129032258,19:00–20:00,Saturday,Weekend,Low
2024-03-16 20:27:00,Admin Zone,43.0,82.61,2024-03-16,20,5,1,11,1.9211627906976745,20:00–21:00,Saturday,Weekend,Low
2024-03-16 21:59:00,Admin Zone,21.0,23.47,2024-03-16,21,5,1,11,1.1176190476190475,21:00–22:00,Saturday,Weekend,Low
2024-03-16 22:31:00,Admin Zone,13.0,13.7,2024-03-16,22,5,1,11,1.053846153846154,22:00–23:00,Saturday,Weekend,Low
2024-03-16 23:01:00,Admin Zone,8.0,5.24,2024-03-16,23,5,1,11,0.655,23:00–24:00,Saturday,Weekend,Low
2024-03-17 00:20:00,Admin Zone,2.0,3.79,2024-03-17,0,6,1,11,1.895,00:00–01:00,Sunday,Weekend,Low
2024-03-17 01:38:00,Admin Zone,0.0,0.0,2024-03-17,1,6,1,11,0.0,01:00–02:00,Sunday,Weekend,Low
2024-03-17 02:50:00,Admin Zone,1.0,1.39,2024-03-17,2,6,1,11,1.39,02:00–03:00,Sunday,Weekend,Low
2024-03-17 03:24:00,Admin Zone,0.0,0.0,2024-03-17,3,6,1,11,0.0,03:00–04:00,Sunday,Weekend,Low
2024-03-17 04:49:00,Admin Zone,1.0,1.72,2024-03-17,4,6,1,11,1.72,04:00–05:00,Sunday,Weekend,Low
2024-03-17 05:06:00,Admin Zone,2.0,3.24,2024-03-17,5,6,1,11,1.62,05:00–06:00,Sunday,Weekend,Low
2024-03-17 06:22:00,Admin Zone,5.0,7.74,2024-03-17,6,6,1,11,1.548,06:00–07:00,Sunday,Weekend,Low
2024-03-17 07:59:00,Admin Zone,9.0,14.96,2024-03-17,7,6,1,11,1.6622222222222225,07:00–08:00,Sunday,Weekend,Low
2024-03-17 08:07:00,Admin Zone,31.0,49.93,2024-03-17,8,6,1,11,1.6106451612903223,08:00–09:00,Sunday,Weekend,Low
2024-03-17 09:51:00,Admin Zone,29.0,51.76,2024-03-17,9,6,1,11,1.7848275862068963,09:00–10:00,Sunday,Weekend,Low
2024-03-17 10:42:00,Admin Zone,44.0,66.62,2024-03-17,10,6,1,11,1.5140909090909092,10:00–11:00,Sunday,Weekend,Low
2024-03-17 11:20:00,Admin Zone,78.0,122.15,2024-03-17,11,6,1,11,1.566025641025641,11:00–12:00,Sunday,Weekend,Medium
2024-03-17 12:05:00,Admin Zone,65.0,84.78,2024-03-17,12,6,1,11,1.3043076923076924,12:00–13:00,Sunday,Weekend,Medium
2024-03-17 13:23:00,Admin Zone,74.0,102.76,2024-03-17,13,6,1,11,1.388648648648649,13:00–14:00,Sunday,Weekend,Medium
2024-03-17 14:34:00,Admin Zone,63.0,100.32,2024-03-17,14,6,1,11,1.5923809523809522,14:00–15:00,Sunday,Weekend,Medium
2024-03-17 15:00:00,Admin Zone,54.0,63.15,2024-03-17,15,6,1,11,1.1694444444444445,15:00–16:00,Sunday,Weekend,Medium
2024-03-17 16:30:00,Admin Zone,56.0,84.71,2024-03-17,16,6,1,11,1.512678571428571,16:00–17:00,Sunday,Weekend,Medium
2024-03-17 17:31:00,Admin Zone,66.0,85.77,2024-03-17,17,6,1,11,1.2995454545454546,17:00–18:00,Sunday,Weekend,Medium
2024-03-17 18:11:00,Admin Zone,64.0,62.73,2024-03-17,18,6,1,11,0.98015625,18:00–19:00,Sunday,Weekend,Medium
2024-03-17 19:59:00,Admin Zone,20.0,20.72,2024-03-17,19,6,1,11,1.036,19:00–20:00,Sunday,Weekend,Low
2024-03-17 20:17:00,Admin Zone,31.0,63.76,2024-03-17,20,6,1,11,2.056774193548387,20:00–21:00,Sunday,Weekend,Low
2024-03-17 21:16:00,Admin Zone,25.0,42.97,2024-03-17,21,6,1,11,1.7188,21:00–22:00,Sunday,Weekend,Low
2024-03-17 22:04:00,Admin Zone,14.0,21.31,2024-03-17,22,6,1,11,1.522142857142857,22:00–23:00,Sunday,Weekend,Low
2024-03-17 23:03:00,Admin Zone,4.0,6.7,2024-03-17,23,6,1,11,1.675,23:00–24:00,Sunday,Weekend,Low
2024-03-18 00:48:00,Admin Zone,3.0,4.84,2024-03-18,0,0,0,12,1.6133333333333333,00:00–01:00,Monday,Weekday,Low
2024-03-18 01:22:00,Admin Zone,1.0,1.44,2024-03-18,1,0,0,12,1.44,01:00–02:00,Monday,Weekday,Low
2024-03-18 02:48:00,Admin Zone,0.0,0.0,2024-03-18,2,0,0,12,0.0,02:00–03:00,Monday,Weekday,Low
2024-03-18 03:52:00,Admin Zone,1.0,1.44,2024-03-18,3,0,0,12,1.44,03:00–04:00,Monday,Weekday,Low
2024-03-18 04:11:00,Admin Zone,2.0,2.79,2024-03-18,4,0,0,12,1.395,04:00–05:00,Monday,Weekday,Low
2024-03-18 05:44:00,Admin Zone,7.0,10.37,2024-03-18,5,0,0,12,1.481428571428571,05:00–06:00,Monday,Weekday,Low
2024-03-18 06:16:00,Admin Zone,32.0,46.4,2024-03-18,6,0,0,12,1.45,06:00–07:00,Monday,Weekday,Low
2024-03-18 07:02:00,Admin Zone,57.0,87.67,2024-03-18,7,0,0,12,1.5380701754385966,07:00–08:00,Monday,Weekday,Medium
